coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma7,price_volatility,liquidity_ratio
Frax,FRAX,2.4222661969510253e-05,-0.002,0.001,-0.0,0.0003140451145459,2866968260.0,2022-03-16,2.4222661969510253e-05,,12.450910808919579
Frax,FRAX,2.425053863383082e-05,0.001,-0.0,-0.001,0.0002748983947645,2873694989.0,2022-03-17,2.4236600301670538e-05,1.9711778377931953e-08,10.88683290091046
Frax Share,FXS,0.0004347692119957,0.006,-0.011,0.006,8.345419143270841e-05,1031430071.0,2022-03-16,0.0004347692119957,,0.19151006802548476
Frax Share,FXS,0.0004296742602922,0.002,-0.01,-0.012,5.410840896166964e-05,1023317870.0,2022-03-17,0.00043222173614395005,3.602674899362821e-06,0.12563650524402978
Function X,FX,1.185932495082808e-05,0.019,0.005,-0.005,3.565704846160196e-05,228173732.0,2022-03-16,1.185932495082808e-05,,2.7728553868845043
Function X,FX,1.1895183706150788e-05,-0.008,0.003,-0.025,4.8152489669792665e-05,230355668.0,2022-03-17,1.1877254328489434e-05,2.535596905359547e-08,3.73414530316654
GMX,GMX,0.0005526809514195,0.0279999999999999,0.038,-0.062,6.670332377089637e-05,168867621.0,2022-03-16,0.0005526809514195,,0.12047249160348693
GMX,GMX,0.0006179448565738,0.003,0.119,0.0139999999999999,5.470405957734762e-05,190389663.0,2022-03-17,0.00058531290399665,4.6148549901321174e-05,0.08838276786104123
GPEX,GPX,9.292221436587474e-05,0.006,0.002,-0.072,3.0970414390232576e-06,144648026.0,2022-03-16,9.292221436587474e-05,,0.03297453600229982
GPEX,GPX,9.146651387916124e-05,-0.002,-0.017,-0.061,2.8801948574137496e-06,144310185.0,2022-03-17,9.219436412251799e-05,1.0293356855316788e-06,0.03114851784266138
GXChain,GXC,3.9789146600831614e-05,0.021,-0.008,-0.019,0.0001927443334811,122187268.0,2022-03-16,3.9789146600831614e-05,,4.725382841845736
GXChain,GXC,3.930391310526045e-05,-0.006,-0.01,-0.046,0.0001906327762999,122034911.0,2022-03-17,3.954652985304603e-05,3.4311189517722306e-07,4.729882574975548
Gains Farm,GFARM2,0.0550169868115621,0.013,0.033,0.036,2.304255998179136e-06,81067367.0,2022-03-16,0.0550169868115621,,4.18818668533123e-05
Gains Farm,GFARM2,0.0565486263403325,-0.0,0.03,0.102,2.3907495284223297e-06,83519135.0,2022-03-17,0.0557828065759473,0.0010830326971269207,4.227701725267089e-05
Gala,GALA,5.5263485067305095e-06,0.026,0.047,0.037,0.0095238345129116,1714837250.0,2022-03-16,5.5263485067305095e-06,,1459.289908145395
Gala,GALA,5.58489192797117e-06,-0.001,0.01,-0.0139999999999999,0.0103363287240924,1738051630.0,2022-03-17,5.55562021735084e-06,4.13964501531319e-08,1569.7036241682194
GateToken,GT,0.0001581861195201,0.012,0.031,-0.005,0.0001328282576585,979761512.0,2022-03-16,0.0001581861195201,,0.8344211044212817
GateToken,GT,0.0001533337845644,-0.004,-0.031,-0.05,0.0001173001057611,959114001.0,2022-03-17,0.00015575995204225,3.4311189517639796e-06,0.7600416596545866
Gemini Dollar,GUSD,2.4261674742554175e-05,0.003,0.001,0.001,5.490773622010749e-05,355825684.0,2022-03-16,2.4261674742554175e-05,,2.1735588309041716
Gemini Dollar,GUSD,2.423991202027781e-05,-0.001,-0.002,-0.001,4.487365819674001e-05,370970338.0,2022-03-17,2.425079338141599e-05,1.538856849869563e-08,1.7778848896417863
Gitcoin,GTC,0.0001375636959584,0.04,0.06,-0.005,0.0002252044871666,80324424.0,2022-03-16,0.0001375636959584,,1.6252777151254074
Gitcoin,GTC,0.0001370784624628,0.004,-0.003,-0.102,0.0001354776592625,80282760.0,2022-03-17,0.0001373210792106,3.4311189519762544e-07,0.9811643093795264
Gnosis,GNO,0.0072501162740406,0.021,0.025,-0.003,4.977323792418808e-05,553256284.0,2022-03-16,0.0072501162740406,,0.006864217320908098
Gnosis,GNO,0.0074289248171586,0.001,0.025,-0.025,2.0581990790660245e-05,571602114.0,2022-03-17,0.007339520545599601,0.00012643673337282477,0.002770147921702839
Golem,GLM,1.129007327549876e-05,0.016,0.022,-0.085,0.0002745352116933,464458665.0,2022-03-16,1.129007327549876e-05,,22.337963780948954
Golem,GLM,1.131938137863126e-05,0.001,0.003,-0.088,0.000208613781841,466317264.0,2022-03-17,1.1304727327065009e-05,2.0723958468705318e-08,16.9337871301601
GuildFi,GF,3.736297912297576e-05,0.005,0.0069999999999999,0.0409999999999999,0.0001259738827218,66370610.0,2022-03-16,3.736297912297576e-05,,3.2837356639582165
GuildFi,GF,3.833344611411811e-05,0.001,0.031,0.019,6.985487460295654e-05,68575496.0,2022-03-17,3.7848212618546935e-05,6.862237903544581e-07,1.7759662959682363
HUNT,HUNT,1.8677583413846372e-05,0.005,0.044,-0.032,0.0012595871571625,83873286.0,2022-03-16,1.8677583413846372e-05,,64.01127265841882
HUNT,HUNT,1.9926089197950995e-05,-0.001,0.069,0.006,0.0018034098863699,89930148.0,2022-03-17,1.9301836305898682e-05,8.828269062910083e-07,86.17997702822002
HUSD,HUSD,2.423991202027781e-05,0.0,0.001,0.0,0.0007462693894345,310668205.0,2022-03-16,2.423991202027781e-05,,29.567036082968325
HUSD,HUSD,2.424828229807641e-05,-0.001,0.0,-0.0,0.0003709525411403,321832852.0,2022-03-17,2.424409715917711e-05,5.9186801918051834e-09,14.692189225425516
Handshake,HNS,3.791493190014905e-06,0.019,-0.054,-0.108,3.4028843570793644e-06,73747459.0,2022-03-16,3.791493190014905e-06,,0.710192881870459
Handshake,HNS,3.784433042654344e-06,-0.004,-0.001,-0.168,2.9628219835909936e-06,74049207.0,2022-03-17,3.787963116334624e-06,4.9922780748288595e-09,0.6192629214740263
Harmony,ONE,3.092029106149063e-06,0.025,0.017,-0.012,0.0012970479866853,1499937034.0,2022-03-16,3.092029106149063e-06,,316.96939416590055
Harmony,ONE,3.178521976734624e-06,0.0069999999999999,0.027,-0.035,0.0011448519962416,1548715682.0,2022-03-17,3.1352755414418433e-06,6.115969531534064e-08,273.9849168236908
Hathor,HTR,1.1635826402767996e-05,0.052,0.047,0.025,5.849670853359313e-05,108345431.0,2022-03-16,1.1635826402767996e-05,,4.629432746937618
Hathor,HTR,1.1929004480792098e-05,0.001,0.0279999999999999,-0.049,9.14513994640826e-05,112171936.0,2022-03-17,1.1782415441780048e-05,2.073082070660805e-07,7.073351981581169
Hedera,HBAR,4.852529013105604e-06,0.012,-0.0069999999999999,-0.024,0.0011315977904962,3922919996.0,2022-03-16,4.852529013105604e-06,,193.35193178234678
Hedera,HBAR,5.008240441834392e-06,0.001,0.031,-0.031,0.0008757512743739,4083726959.0,2022-03-17,4.930384727469998e-06,1.1010460716237208e-07,145.7583601808256
Helium,HNT,0.0005269635761542,-0.002,0.048,0.026,0.0003869117107874,2183873719.0,2022-03-16,0.0005269635761542,,0.7328378855332179
Helium,HNT,0.0005565628193841,0.004,0.057,0.057,0.0003708364281932,2312307759.0,2022-03-17,0.00054176319776915,2.092982560585228e-05,0.6651025055846382
Hermez Network,HEZ,0.0001477535993654,0.009,0.003,0.0139999999999999,1.8265479672450645e-06,102164945.0,2022-03-16,0.0001477535993654,,0.012279016945050934
Hermez Network,HEZ,0.0001496945333477,0.002,0.015,0.013,1.1770737274298934e-06,103279211.0,2022-03-17,0.00014872406635655,1.3724475807197402e-06,0.0078109915554402465
Hifi Finance,MFT,1.833240436836373e-07,0.011,-0.054,0.052,0.001003749564839,70736052.0,2022-03-16,1.833240436836373e-07,,848.2457279532414
Hifi Finance,MFT,1.8464054642629838e-07,-0.003,0.0069999999999999,0.0579999999999999,0.0002322876531117,71444464.0,2022-03-17,1.8398229505496783e-07,9.309080167863442e-10,196.08281500446822
Hive,HIVE,2.108647657925989e-05,0.015,0.0409999999999999,0.011,0.0002149991826774,322775766.0,2022-03-16,2.108647657925989e-05,,9.734426489705156
Hive,HIVE,2.236873035298149e-05,0.003,0.063,0.008,0.000474540220492,342506941.0,2022-03-17,2.172760346612069e-05,9.06690338600584e-07,20.30663255230963
Holo,HOT,1.006365583164569e-07,0.027,0.027,0.0279999999999999,0.0010908696424089,734353201.0,2022-03-16,1.006365583164569e-07,,991.1261207582487
Holo,HOT,9.928963097265168e-08,0.002,-0.013,-0.026,0.0007909831614666,726741711.0,2022-03-17,9.996309464455429e-08,9.524214585702502e-10,719.5402732642333
Hoo Token,HOO,3.251064416726407e-05,-0.002,0.049,-0.0139999999999999,0.0001445822123227,111488236.0,2022-03-16,3.251064416726407e-05,,4.314516056481532
Hoo Token,HOO,3.372372790619199e-05,-0.004,0.035,0.059,0.0001524499821215,114432549.0,2022-03-17,3.311718603672803e-05,8.577797379430624e-07,4.390369102457887
Horizen,ZEN,0.0009396546641375,0.015,0.061,0.026,0.0005027545619518,469969529.0,2022-03-16,0.0009396546641375,,0.5344730442736739
Horizen,ZEN,0.0009568804532303,0.001,0.021,-0.054,0.0004433256012593,480024115.0,2022-03-17,0.0009482675586839,1.2180472278808145e-05,0.46281934218853166
Humans.ai,HEART,1.0740758297189892e-06,0.025,0.086,-0.547,3.1981340967619e-05,1309127902.0,2022-03-16,1.0740758297189892e-06,,15.41956205716551
Humans.ai,HEART,1.0057825067017177e-06,-0.006,-0.063,-0.5579999999999999,1.5514705786851595e-05,1309127902.0,2022-03-17,1.0399291682103533e-06,4.829067181527593e-08,7.7349890803284405
Huobi BTC,HBTC,1.0,0.026,0.039,0.068,3.279573684547459e-06,1637583015.0,2022-03-16,1.0,,3.2795704049770543e-06
Huobi BTC,HBTC,0.9925225518332484,-0.001,-0.008,-0.027,3.786728525019525e-05,1631618698.0,2022-03-17,0.9962612759166243,0.005287354304680982,3.815253066816619e-05
Huobi Token,HT,0.0002178698394754,0.01,0.009,-0.025,0.0005542928651143,1392164927.0,2022-03-16,0.0002178698394754,,2.5325228292891406
Huobi Token,HT,0.0002210238571966,0.0,0.013,-0.001,0.0005072321340319,1418233628.0,2022-03-17,0.000219446848336,2.2302273186430615e-06,2.2845839201088682
Hxro,HXRO,7.408957422847535e-06,0.008,0.0139999999999999,-0.062,2.3045839520954443e-06,133894630.0,2022-03-16,7.408957422847535e-06,,0.2740629826277608
Hxro,HXRO,7.382245318916341e-06,0.0,-0.003,-0.066,1.227309535722668e-06,133744124.0,2022-03-17,7.395601370881938e-06,1.8888309829506958e-08,0.1464177543161353
Hydra,HYDRA,0.0002166567557365,0.005,-0.089,-0.004,7.680249201628482e-06,103576699.0,2022-03-16,0.0002166567557365,,0.03528605935359231
Hydra,HYDRA,0.0002246631084134,0.004,0.04,0.0559999999999999,1.5260144504866636e-05,107523003.0,2022-03-17,0.00022065993207495,5.66134627040706e-06,0.06762356776948696
ICHI,ICHI,0.0005504974006894,0.023,0.049,0.133,1.5710390710493002e-05,99403281.0,2022-03-16,0.0005504974006894,,0.028486790129661915
ICHI,ICHI,0.0005585037533664,0.005,0.017,0.108,1.1429729066048364e-05,100868057.0,2022-03-17,0.0005545005770278999,5.661346270477793e-06,0.02042833313856864
ICON,ICX,1.828362233879214e-05,0.026,-0.013,0.21,0.0007777620963275,549632622.0,2022-03-16,1.828362233879214e-05,,40.33277994471532
ICON,ICX,1.8081279971138963e-05,0.002,-0.011,-0.102,0.0004692337017366,547848667.0,2022-03-17,1.8182451154965552e-05,1.4307766028890387e-07,24.591311612550662
IDEX,IDEX,3.464979570845064e-06,0.013,-0.002,-0.018,0.000396514322282,90978713.0,2022-03-16,3.464979570845064e-06,,88.80540571139808
IDEX,IDEX,3.449330790612894e-06,0.004,-0.002,-0.055,0.0002046120018506,90697310.0,2022-03-17,3.4571551807289787e-06,1.1065358619465451e-08,45.987140871226345
IOST,IOST,5.475558880780025e-07,0.025,0.011,0.015,0.0006100597715522,517770891.0,2022-03-16,5.475558880780025e-07,,394.2085557309777
IOST,IOST,5.532057670001148e-07,0.0,0.01,-0.027,0.0006333080104217,526323716.0,2022-03-17,5.503808275390586e-07,3.995067698708541e-09,407.74250513174485
IOTA,MIOTA,1.7282464329054923e-05,0.018,0.011,0.012,0.0004651804157206,1976598984.0,2022-03-16,1.7282464329054923e-05,,25.444076211395874
IOTA,MIOTA,1.7325577325136422e-05,-0.0,0.003,-0.033,0.0004065457594133,1985719860.0,2022-03-17,1.7304020827095672e-05,3.0485491886496813e-08,22.184608550130548
IRISnet,IRIS,1.351964030757059e-06,0.022,-0.008,-0.027,0.0001083559394267,68613799.0,2022-03-16,1.351964030757059e-06,,46.07040669402668
IRISnet,IRIS,1.3447178310694038e-06,0.016,-0.003,-0.088,5.138242148785052e-05,68090240.0,2022-03-17,1.3483409309132314e-06,5.123836936972923e-09,21.91411725837197
Illuvium,ILV,0.0126141299508321,0.023,0.038,0.033,0.0001911196843012,332435430.0,2022-03-16,0.0126141299508321,,0.015150036903788982
Illuvium,ILV,0.0131908299603184,0.0069999999999999,0.045,0.025,0.0001894084725481,349615509.0,2022-03-17,0.01290247995557525,0.00040778848741810904,0.01435801349152081
Immutable X,IMX,3.809082936633253e-05,0.043,0.012,0.049,0.0015125502506704,365315958.0,2022-03-16,3.809082936633253e-05,,38.693224860895455
Immutable X,IMX,3.8576062861903696e-05,0.001,0.01,0.001,0.0012943820665603,374143811.0,2022-03-17,3.8333446114118113e-05,3.4311189517722306e-07,32.70618583452587
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016051524033134,0.049,0.06,0.119,4.047098043469626e-05,68519516.0,2022-03-16,0.0016051524033134,,0.025197472139758943
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016932222827595,0.002,0.0559999999999999,0.063,1.967728676069282e-05,72083620.0,2022-03-17,0.0016491873430364498,6.227480897461914e-05,0.01161434775172655
Injective,INJ,0.0001293147265337,0.027,0.024,0.021,0.0002766231734533,256116913.0,2022-03-16,0.0001293147265337,,2.122731488691448
Injective,INJ,0.0001310130437682,0.008,0.0139999999999999,0.011,0.0004486210731459,262798491.0,2022-03-17,0.00013016388515095002,1.200891633120918e-06,3.3983086848116915
Interest Bearing Bitcoin,IBBTC,0.9861878285485668,0.019,0.023,0.052,5.6164697277654865e-08,187618251.0,2022-03-16,0.9861878285485668,,5.6951260906408576e-08
Internet Computer,ICP,0.0003944948318633,0.02,0.019,-0.035,0.0027283260268926,3447698400.0,2022-03-16,0.0003944948318633,,6.898512463585432
Internet Computer,ICP,0.0004083239864871,0.003,0.034,-0.037,0.0024003457707066,3629124742.0,2022-03-17,0.0004014094091752,9.778689012566291e-06,5.864170803443124
IoTeX,IOTX,1.8593787511158009e-06,0.042,0.0069999999999999,0.1169999999999999,0.0015832004480418,717099434.0,2022-03-16,1.8593787511158009e-06,,553.6868620234362
IoTeX,IOTX,1.8719838929410604e-06,-0.015,0.0069999999999999,0.0579999999999999,0.000928888508225,732645462.0,2022-03-17,1.8656813220284307e-06,8.913181262459202e-09,323.43096021815427
Ion,ION,0.1711275394997963,0.0069999999999999,0.001,-0.143,1.7331501440269595e-06,150512232.0,2022-03-16,0.1711275394997963,,1.0127767987110195e-05
Ion,ION,0.1794245470405678,-0.037,0.048,-0.139,7.211395926434733e-06,157510201.0,2022-03-17,0.17527604327018204,0.005866870295635442,4.019157831969296e-05
Iron Bank EURO,IBEUR,2.620260872483886e-05,0.0,-0.004,0.009,1.6442245765833536e-06,130044220.0,2022-03-16,2.620260872483886e-05,,0.06044363587386391
Iron Bank EURO,IBEUR,2.668784222041003e-05,0.0,0.016,0.005,1.0001803905856256e-06,132176489.0,2022-03-17,2.6445225472624446e-05,3.431118951772278e-07,0.03612345023579862
JOE,JOE,2.143933837723925e-05,0.032,0.035,-0.0969999999999999,0.0001424877605272,161542087.0,2022-03-16,2.143933837723925e-05,,6.349909169858979
JOE,JOE,2.3830666090113087e-05,-0.011,0.1119999999999999,-0.033,0.0008270454574044,180295364.0,2022-03-17,2.2635002233676168e-05,1.6909240418124076e-06,33.30742133146833
JUNO,JUNO,0.0009304352277217,0.018,0.096,-0.03,0.0001983487379569,1747597737.0,2022-03-16,0.0009304352277217,,0.2129495772261728
JUNO,JUNO,0.0009500871842923,0.003,0.021,-0.071,0.0001435139628528,1786829872.0,2022-03-17,0.000940261206007,1.3896031754654787e-05,0.1508946448054477
JUST,JST,1.1872732500964224e-06,0.013,0.005,0.033,0.0012936002934668,355779812.0,2022-03-16,1.1872732500964224e-06,,591.4214391867928
JUST,JST,1.2127964485033047e-06,0.005,0.022,-0.044,0.0008016579923995,365218776.0,2022-03-17,1.2000348492998637e-06,1.80476266710761e-08,362.2827544493426
JasmyCoin,JASMY,5.151168399556974e-07,0.005,0.253,0.913,0.0082896681857497,99367227.0,2022-03-16,5.151168399556974e-07,,5471.306216880339
JasmyCoin,JASMY,5.611379924968547e-07,-0.016,0.098,0.685,0.0113512017090396,110553343.0,2022-03-17,5.381274162262761e-07,3.2541869039872814e-08,7271.10720743187
Kadena,KDA,0.0001511502338344,0.024,0.009,0.031,0.0010125097145048,1061714057.0,2022-03-16,0.0001511502338344,,6.65467077498424
Kadena,KDA,0.0001513928505822,0.008,0.003,-0.053,0.0008386107350023,1069867085.0,2022-03-17,0.00015127154220829998,1.715559475988223e-07,5.502953267154467
KardiaChain,KAI,8.032081874175847e-07,0.005,0.012,0.092,6.27111234869435e-05,110596002.0,2022-03-16,8.032081874175847e-07,,34.77752814374336
KardiaChain,KAI,7.909746602577312e-07,-0.002,-0.015,-0.061,4.9885191034776256e-05,109334845.0,2022-03-17,7.97091423837658e-07,8.650410012562268e-09,27.853655409952868
Kava,KAVA,7.666689226424055e-05,0.023,0.035,0.034,0.0003927493940621,504959645.0,2022-03-16,7.666689226424055e-05,,5.056844462449671
Kava,KAVA,7.787997600316847e-05,0.001,0.013,-0.009,0.0002641028250082,517309409.0,2022-03-17,7.727343413370451e-05,8.577797379430624e-07,3.3481605648256214
Kava Swap,SWP,4.391363131318656e-05,-0.009,-0.013,0.02,3.1940105077826346e-05,107989085.0,2022-03-16,4.391363131318656e-05,,0.7111450164228603
Kava Swap,SWP,4.415624806097215e-05,-0.012,0.008,0.0,3.420324601133989e-05,109049036.0,2022-03-17,4.4034939687079355e-05,1.7155594758861632e-07,0.7574421587275589
Keep Network,KEEP,1.47942597487903e-05,0.012,0.019,-0.066,3.9693453481326696e-05,333366751.0,2022-03-16,1.47942597487903e-05,,2.5131569388281627
Keep Network,KEEP,1.513426285913702e-05,0.001,0.023,-0.066,3.215717604895754e-05,342624992.0,2022-03-17,1.496426130396366e-05,2.404185049506843e-07,1.9930985586209513
Keep3rV1,KP3R,0.0087494877753555,0.0069999999999999,0.022,0.006,0.0003835004894966,135437476.0,2022-03-16,0.0087494877753555,,0.04382618424731412
Keep3rV1,KP3R,0.0087713232826562,0.003,0.003,-0.032,0.0003300344386925,135737507.0,2022-03-17,0.00876040552900585,1.5440035282972824e-05,0.03762223849467707
KeeperDAO,ROOK,0.0026236575105173,0.005,0.022,-0.001,7.255307229755165e-06,87457228.0,2022-03-16,0.0026236575105173,,0.0027642872263075567
KeeperDAO,ROOK,0.0028085314723299,0.008,0.07,-0.105,1.127067141663886e-05,93199097.0,2022-03-17,0.0027160944914236002,0.0001307256320625121,0.004011583969654653
Kin,KIN,9.981776328223942e-10,-0.022,0.094,-0.008,1.989228644393154e-05,73595419.0,2022-03-16,9.981776328223942e-10,,19.872450208623913
Kirobo,KIRO,3.0668697494036977e-06,0.019,0.019,-0.074,5.21848211566622e-07,119964465.0,2022-03-16,3.0668697494036977e-06,,0.1283169227741158
Kirobo,KIRO,3.040812710691526e-06,0.009,-0.008,-0.102,1.043426465277925e-06,119964465.0,2022-03-17,3.053841230047612e-06,1.8425108771016924e-08,0.25822193206756117
Kishu Inu,KISHU,1.455700486713508e-15,0.046,0.094,0.147,0.0001226359159794,149823531.0,2022-03-16,1.455700486713508e-15,,122.63591580087885
Kishu Inu,KISHU,0.0,-0.0,-0.039,0.073,0.0001023625816062,143713655.0,2022-03-17,7.27850243356754e-16,1.0293356855316791e-15,102.36258160620001
Klaytn,KLAY,2.668784222041003e-05,0.016,0.023,-0.012,0.0009861584447221,3034567731.0,2022-03-16,2.668784222041003e-05,,35.61702052734017
Klaytn,KLAY,2.668784222041003e-05,0.004,-0.002,-0.032,0.0006910597284826,3037372912.0,2022-03-17,2.668784222041003e-05,0.0,24.95895935051186
Klever,KLV,5.128379759746524e-07,0.027,0.034,0.054,7.645487812573049e-05,109983784.0,2022-03-16,5.128379759746524e-07,,50.53738691116219
Klever,KLV,5.078123457715844e-07,-0.002,-0.01,0.015,5.884521998223419e-05,110824223.0,2022-03-17,5.103251608731184e-07,3.5536571963253546e-09,39.026885638160536
KuCoin Token,KCS,0.0004466574326372,0.0139999999999999,0.009,0.02,0.0001480752322245,1390455505.0,2022-03-16,0.0004466574326372,,0.3307780044043327
KuCoin Token,KCS,0.0004413198641859,-0.006,-0.011,-0.032,0.0001551320410312,1385861365.0,2022-03-17,0.00044398864841155,3.7742308469616146e-06,0.35072365858296717
Kusama,KSM,0.0030773508288763,0.025,0.04,0.038,0.0011374300711616,1132594631.0,2022-03-16,0.0030773508288763,,0.36949332106399313
Kusama,KSM,0.0032750834783216,0.0069999999999999,0.064,0.0,0.0012081781541467,1211430260.0,2022-03-17,0.00317621715359895,0.00013981809728475422,0.36878735299067306
Kyber Network Crystal,KNC,7.42407247863847e-05,0.025,0.008,0.002,0.0006953908777694,313785580.0,2022-03-16,7.42407247863847e-05,,9.242213970475143
Kyber Network Crystal,KNC,7.302764104745677e-05,0.01,-0.018,-0.043,0.0003437924334356,308453415.0,2022-03-17,7.363418291692073e-05,8.577797379430672e-07,4.64410899187245
Kyber Network Crystal Legacy,KNCL,7.448334153417027e-05,0.025,0.02,-0.0,0.0033020087012689,189342359.0,2022-03-16,7.448334153417027e-05,,43.7448665381901
Kyber Network Crystal Legacy,KNCL,7.351287454302794e-05,0.015,-0.011,-0.032,0.0014187539461832,187322633.0,2022-03-17,7.399810803859911e-05,6.862237903544461e-07,19.040386710137337
LEO Token,LEO,0.0001448421983919,0.0069999999999999,0.01,0.055,1.4355285128307275e-05,5547865232.0,2022-03-16,0.0001448421983919,,0.09843025740555869
LEO Token,LEO,0.0001511502338344,0.004,0.044,0.068,1.8499552465032557e-05,5840393387.0,2022-03-17,0.00014799621611315,4.460454637356817e-06,0.12158740738556756
LINK,LN,0.0031409164167961,0.036,0.018,0.024,2.0849273232451475e-05,759436472.0,2022-03-16,0.0031409164167961,,0.006635845919068739
LINK,LN,0.0031858005151365,0.001,0.017,0.022,3.498779808281143e-05,784870999.0,2022-03-17,0.0031633584659663,3.173785030394092e-05,0.010978973398751568
LUKSO Token,LYXE,0.0003166148558241,0.016,0.015,-0.001,1.980323832528763e-05,198688328.0,2022-03-16,0.0003166148558241,,0.06234984907713185
LUKSO Token,LYXE,0.0003180705563108,-0.002,0.0069999999999999,-0.051,4.208651594789562e-05,199459617.0,2022-03-17,0.00031734270606745003,1.0293356855220956e-06,0.1319034775082788
Lido DAO,LDO,7.229979080410001e-05,0.0409999999999999,0.085,0.515,8.070117365189252e-05,321983024.0,2022-03-16,7.229979080410001e-05,,1.1009741333037817
Lido DAO,LDO,7.035885682181534e-05,0.016,-0.024,0.2289999999999999,0.0001130244842505,320418126.0,2022-03-17,7.132932381295767e-05,1.372447580708897e-06,1.5838886619599957
Lido Staked Ether,STETH,0.0666058183862884,0.026,0.035,0.067,0.0003508594778566,6972219575.0,2022-03-16,0.0666058183862884,,0.005267621038761814
Lido Staked Ether,STETH,0.0685268577952547,0.005,0.03,0.035,0.0001206136313063,7293486788.0,2022-03-17,0.06756633809077156,0.0013583799930066665,0.0017600671491390474
Lido Staked SOL,STSOL,0.002132843829747,0.024,0.013,0.04,7.982325827866775e-05,233265607.0,2022-03-16,0.002132843829747,,0.037408200715481614
Lido Staked SOL,STSOL,0.0022628864065601,0.0139999999999999,0.064,0.0279999999999999,7.43367791268874e-05,252733440.0,2022-03-17,0.0021978651181535497,9.195398790751551e-05,0.032835913900750725
Liquity USD,LUSD,2.4261674742554175e-05,0.0,0.0,-0.008,5.562802658471504e-05,464727068.0,2022-03-16,2.4261674742554175e-05,,2.2020719984573183
Liquity USD,LUSD,2.4504291490339764e-05,0.001,0.002,0.001,6.539078315490096e-05,465309713.0,2022-03-17,2.438298311644697e-05,1.7155594758861632e-07,2.56391294695126
Lisk,LSK,4.925119976446943e-05,0.015,0.006,0.019,0.0001311844145441,293297599.0,2022-03-16,4.925119976446943e-05,,2.610572785505017
Lisk,LSK,5.094951699896853e-05,-0.004,0.03,-0.005,0.0001543584840463,304232009.0,2022-03-17,5.010035838171898e-05,1.200891633120295e-06,2.9713170201248427
Litecoin,LTC,0.0026551976877294,0.016,0.013,0.089,0.0126990396598326,7629784997.0,2022-03-16,0.0026551976877294,,4.78090908613362
Litecoin,LTC,0.0026843116974637,-0.002,0.011,0.037,0.0093388515885959,7733039423.0,2022-03-17,0.0026697546925965503,2.0586713710654503e-05,3.4777532892797973
Livepeer,LPT,0.0005779130931892,0.03,0.023,0.024,0.0001949065854336,589774119.0,2022-03-16,0.0005779130931892,,0.33667676154959714
Livepeer,LPT,0.0005961093492731,0.013,0.032,-0.023,0.0001941000086675,612934461.0,2022-03-17,0.00058701122123115,1.2866696069132673e-05,0.32506610205281583
LooksRare,LOOKS,3.129756042833614e-05,0.086,0.177,0.231,0.0008405475963105,306843547.0,2022-03-16,3.129756042833614e-05,,26.025111035106196
LooksRare,LOOKS,3.0327093437193803e-05,0.018,-0.0279999999999999,0.099,0.0009145172223977,306746978.0,2022-03-17,3.0812326932764975e-05,6.862237903544532e-07,29.192533428968506
Loom Network (OLD),LOOMOLD,1.9936351646531407e-06,0.005,0.102,0.018,4.586551166478325e-05,68416663.0,2022-03-17,1.9936351646531407e-06,,15.321009121730263
Loopring,LRC,1.724282075246676e-05,0.03,0.035,-0.033,0.0019372650885656,881663508.0,2022-03-16,1.724282075246676e-05,,106.19328638109032
Loopring,LRC,1.7357869614266684e-05,-0.001,0.0069999999999999,-0.033,0.0015954369782635,891618804.0,2022-03-17,1.730034518336672e-05,8.135183034652276e-08,86.90752313784915
MAI,MIMATIC,2.423959661850569e-05,0.002,0.006,0.002,0.0002020123974597,269555684.0,2022-03-16,2.423959661850569e-05,,8.003788670361885
MAI,MIMATIC,2.4261674742554175e-05,0.002,0.003,0.008,9.937516307893618e-05,269690665.0,2022-03-17,2.4250635680529933e-05,1.5611591230560962e-08,3.9338311529890473
MAPS,MAPS,2.2925050555653832e-05,0.0069999999999999,0.143,0.121,2.556521602749936e-05,70633226.0,2022-03-17,2.2925050555653832e-05,,1.0685543158218294
MMFinance,MMF,2.668784222041003e-05,0.015,0.043,0.325,0.0007120401142386,150442869.0,2022-03-16,2.668784222041003e-05,,25.71670658082995
MMFinance,MMF,2.911400969826588e-05,-0.002,0.091,0.381,0.0007991514060957,165134827.0,2022-03-17,2.7900925959337957e-05,1.7155594758861343e-06,26.53752901400305
MX Token,MX,4.512671505211449e-05,0.016,0.017,0.0289999999999999,6.562409647525564e-06,184031159.0,2022-03-16,4.512671505211449e-05,,0.1422691739507415
MX Token,MX,4.536933179990008e-05,-0.001,0.006,-0.005,6.458689906309968e-06,186909022.0,2022-03-17,4.5248023426007287e-05,1.7155594758861632e-07,0.1392879658948177
MXC,MXC,2.530468381724548e-06,-0.0,0.031,0.175,0.000368455275632,255853059.0,2022-03-16,2.530468381724548e-06,,104.364417350204
MXC,MXC,2.5716889671733184e-06,-0.005,0.017,0.1689999999999999,0.0003948902081848,258748257.0,2022-03-17,2.551078674448933e-06,2.9147355495305292e-08,110.56119718546525
Magic,MAGIC,6.744745584838831e-05,0.069,0.283,0.004,0.0001282507804591,136718105.0,2022-03-16,6.744745584838831e-05,,1.8737114311914902
